Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered
2020-04-03,Bali,3,0,0,3,21,2,5
2020-04-03,Banten,4,0,4,0,101,30,195
2020-04-03,Bengkulu,1,0,0,1,2,1,0
2020-04-03,DKI Jakarta,71,6,2,63,608,118,116
2020-04-03,Daerah Istimewa Yogyakarta,0,0,0,0,17,3,5
2020-04-03,Indonesia,196,11,22,163,1986,181,134
2020-04-03,Jambi,0,0,0,0,2,0,4
2020-04-03,Jawa Barat,2,1,2,-1,196,37,90
2020-04-03,Jawa Tengah,19,1,5,13,161,35,47
2020-04-03,Jawa Timur,47,1,7,39,173,60,543
2020-04-03,Kalimantan Barat,0,0,0,0,9,3,3
2020-04-03,Kalimantan Selatan,0,0,0,0,7,0,0
2020-04-03,Kalimantan Tengah,2,0,0,2,9,2,41
2020-04-03,Kalimantan Timur,1,0,0,1,18,1,3
2020-04-03,Kalimantan Utara,6,0,0,6,8,0,0
2020-04-03,Kepulauan Bangka Belitung,0,0,0,0,2,1,0
2020-04-03,Kepulauan Riau,2,0,0,2,9,4,4
2020-04-03,Lampung,3,1,0,2,10,3,0
2020-04-03,Maluku,0,0,0,0,1,1,2
2020-04-03,Maluku Utara,0,0,0,0,1,0,0
2020-04-03,Nusa Tenggara Barat,0,0,0,0,4,0,0
2020-04-03,Papua,6,1,0,5,15,2,5
2020-04-03,Papua Barat,0,0,0,0,2,1,1
2020-04-03,Riau,3,0,0,3,10,1,1
2020-04-03,Sulawesi Barat,1,0,0,1,2,0,0
2020-04-03,Sulawesi Selatan,15,0,0,15,80,6,9
2020-04-03,Sulawesi Tengah,2,1,0,1,4,2,0
2020-04-03,Sulawesi Tenggara,2,0,0,2,5,0,0
2020-04-03,Sulawesi Utara,0,0,0,0,3,1,5
2020-04-03,Sumatera Barat,0,0,0,0,8,0,1
2020-04-03,Sumatera Selatan,1,0,0,1,12,2,1
2020-04-03,Sumatera Utara,0,0,0,0,15,4,10
2020-04-04,Aceh,0,0,0,0,5,0,1
2020-04-04,Bali,5,0,0,5,26,2,5
2020-04-04,Banten,3,2,2,-1,104,32,197
2020-04-04,Bengkulu,0,0,0,0,2,1,0
2020-04-04,DKI Jakarta,57,8,5,44,665,126,121
2020-04-04,Daerah Istimewa Yogyakarta,5,0,0,5,22,3,5
2020-04-04,Indonesia,106,10,16,80,2092,191,150
2020-04-04,Jambi,0,0,0,0,2,0,4
2020-04-04,Jawa Barat,20,4,2,14,216,41,92
2020-04-04,Jawa Tengah,15,1,3,11,176,36,50
2020-04-04,Jawa Timur,5,2,3,0,178,62,546
2020-04-04,Kalimantan Barat,0,0,0,0,9,3,3
2020-04-04,Kalimantan Selatan,0,0,0,0,7,0,0
2020-04-04,Kalimantan Tengah,1,0,2,-1,10,2,43
2020-04-04,Kalimantan Timur,2,0,1,1,20,1,4
2020-04-04,Kalimantan Utara,0,0,0,0,8,0,0
2020-04-04,Kepulauan Bangka Belitung,0,0,0,0,2,1,0
2020-04-04,Kepulauan Riau,0,0,0,0,9,4,4
2020-04-04,Lampung,0,0,0,0,10,3,0
2020-04-04,Maluku,0,0,0,0,1,1,2
2020-04-04,Maluku Utara,0,0,0,0,1,0,0
2020-04-04,Nusa Tenggara Barat,0,0,0,0,4,0,0
2020-04-04,Papua,2,0,1,1,17,2,6
2020-04-04,Papua Barat,0,0,0,0,2,1,1
2020-04-04,Riau,0,0,1,-1,10,1,2
2020-04-04,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-04,Sulawesi Selatan,0,2,5,-7,80,8,14
2020-04-04,Sulawesi Tengah,0,0,0,0,4,2,0
2020-04-04,Sulawesi Tenggara,0,0,1,-1,5,0,1
2020-04-04,Sulawesi Utara,0,1,0,-1,3,2,5
2020-04-04,Sumatera Barat,0,0,0,0,8,0,1
2020-04-04,Sumatera Selatan,0,0,1,-1,12,2,2
2020-04-04,Sumatera Utara,3,1,0,2,18,5,10
2020-04-05,Aceh,0,0,0,0,5,0,1
2020-04-05,Bali,5,0,4,1,31,2,9
2020-04-05,Banten,4,2,4,-2,108,34,201
2020-04-05,Bengkulu,0,0,0,0,2,1,0
2020-04-05,DKI Jakarta,87,11,2,74,752,137,123
2020-04-05,Daerah Istimewa Yogyakarta,1,0,0,1,23,3,5
2020-04-05,Indonesia,181,7,14,160,2273,198,164
2020-04-05,Jambi,0,0,0,0,2,0,4
2020-04-05,Jawa Barat,6,2,1,3,222,43,93
2020-04-05,Jawa Tengah,3,0,0,3,179,36,50
2020-04-05,Jawa Timur,35,2,8,25,213,64,554
2020-04-05,Kalimantan Barat,0,0,0,0,9,3,3
2020-04-05,Kalimantan Selatan,8,1,0,7,15,1,0
2020-04-05,Kalimantan Tengah,0,0,0,0,10,2,43
2020-04-05,Kalimantan Timur,1,0,0,1,21,1,4
2020-04-05,Kalimantan Utara,0,0,0,0,8,0,0
2020-04-05,Kepulauan Bangka Belitung,0,0,0,0,2,1,0
2020-04-05,Kepulauan Riau,1,0,0,1,10,4,4
2020-04-05,Lampung,0,0,0,0,10,3,0
2020-04-05,Maluku,0,0,0,0,1,1,2
2020-04-05,Maluku Utara,0,0,0,0,1,0,0
2020-04-05,Nusa Tenggara Barat,0,0,0,0,4,0,0
2020-04-05,Papua,8,0,0,8,25,2,6
2020-04-05,Papua Barat,0,0,0,0,2,1,1
2020-04-05,Riau,1,1,0,0,11,2,2
2020-04-05,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-05,Sulawesi Selatan,2,2,11,-11,82,10,25
2020-04-05,Sulawesi Tengah,1,0,0,1,5,2,0
2020-04-05,Sulawesi Tenggara,0,0,0,0,5,0,1
2020-04-05,Sulawesi Utara,0,0,0,0,3,2,5
2020-04-05,Sumatera Barat,0,0,0,0,8,0,1
2020-04-05,Sumatera Selatan,4,0,0,4,16,2,2
2020-04-05,Sumatera Utara,0,0,0,0,18,5,10
2020-04-06,Aceh,0,0,0,0,5,0,1
2020-04-06,Bali,7,0,0,7,38,2,9
2020-04-06,Banten,11,2,8,1,119,36,209
2020-04-06,Bengkulu,0,0,0,0,2,1,0
2020-04-06,DKI Jakarta,103,7,7,89,855,144,130
2020-04-06,Daerah Istimewa Yogyakarta,3,0,1,2,26,3,6
2020-04-06,Indonesia,218,11,28,179,2491,209,192
2020-04-06,Jambi,0,0,0,0,2,0,4
2020-04-06,Jawa Barat,10,3,4,3,232,46,97
2020-04-06,Jawa Tengah,19,5,1,13,198,41,51
2020-04-06,Jawa Timur,9,5,11,-7,222,69,565
2020-04-06,Kalimantan Barat,0,0,0,0,9,3,3
2020-04-06,Kalimantan Selatan,2,0,0,2,17,1,0
2020-04-06,Kalimantan Tengah,9,0,0,9,19,2,43
2020-04-06,Kalimantan Timur,6,0,0,6,27,1,4
2020-04-06,Kalimantan Utara,7,0,0,7,15,0,0
2020-04-06,Kepulauan Bangka Belitung,0,0,0,0,2,1,0
2020-04-06,Kepulauan Riau,0,0,0,0,10,4,4
2020-04-06,Lampung,1,0,0,1,11,3,0
2020-04-06,Maluku,0,0,0,0,1,1,2
2020-04-06,Maluku Utara,0,0,0,0,1,0,0
2020-04-06,Nusa Tenggara Barat,3,0,0,3,7,0,0
2020-04-06,Papua,0,1,0,-1,25,3,6
2020-04-06,Papua Barat,0,0,0,0,2,1,1
2020-04-06,Riau,1,0,0,1,12,2,2
2020-04-06,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-06,Sulawesi Selatan,29,0,0,29,111,10,25
2020-04-06,Sulawesi Tengah,0,0,0,0,5,2,0
2020-04-06,Sulawesi Tenggara,1,0,0,1,6,0,1
2020-04-06,Sulawesi Utara,2,0,0,2,5,2,5
2020-04-06,Sumatera Barat,10,0,0,10,18,0,1
2020-04-06,Sumatera Selatan,0,0,0,0,16,2,2
2020-04-06,Sumatera Utara,1,0,0,1,19,5,10
2020-04-07,Aceh,0,0,0,0,5,0,1
2020-04-07,Bali,0,0,0,0,38,2,9
2020-04-07,Banten,6,0,4,2,125,36,213
2020-04-07,Bengkulu,0,0,0,0,2,1,0
2020-04-07,DKI Jakarta,113,14,3,96,968,158,133
2020-04-07,Daerah Istimewa Yogyakarta,1,0,0,1,27,3,6
2020-04-07,Indonesia,247,12,12,223,2738,221,204
2020-04-07,Jambi,0,0,0,0,2,0,4
2020-04-07,Jawa Barat,76,3,2,71,308,49,99
2020-04-07,Jawa Tengah,8,0,0,8,206,41,51
2020-04-07,Jawa Timur,5,5,2,-2,227,74,567
2020-04-07,Kalimantan Barat,1,0,1,0,10,3,4
2020-04-07,Kalimantan Selatan,0,2,0,-2,17,3,0
2020-04-07,Kalimantan Tengah,1,0,2,-1,20,2,45
2020-04-07,Kalimantan Timur,0,0,0,0,27,1,4
2020-04-07,Kalimantan Utara,0,0,0,0,15,0,0
2020-04-07,Kepulauan Bangka Belitung,0,0,0,0,2,1,0
2020-04-07,Kepulauan Riau,0,0,0,0,10,4,4
2020-04-07,Lampung,0,0,0,0,11,3,0
2020-04-07,Maluku,0,0,0,0,1,1,2
2020-04-07,Maluku Utara,0,0,0,0,1,0,0
2020-04-07,Nusa Tenggara Barat,0,0,0,0,7,0,0
2020-04-07,Papua,0,1,0,-1,25,4,6
2020-04-07,Papua Barat,0,0,0,0,2,1,1
2020-04-07,Riau,0,0,0,0,12,2,2
2020-04-07,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-07,Sulawesi Selatan,10,0,2,8,121,10,27
2020-04-07,Sulawesi Tengah,0,0,2,-2,5,2,2
2020-04-07,Sulawesi Tenggara,0,0,0,0,6,0,1
2020-04-07,Sulawesi Utara,3,1,0,2,8,3,5
2020-04-07,Sumatera Barat,0,0,0,0,18,0,1
2020-04-07,Sumatera Selatan,0,0,0,0,16,2,2
2020-04-07,Sumatera Utara,0,0,0,0,19,5,10
2020-04-08,Aceh,0,0,0,0,5,0,1
2020-04-08,Bali,6,0,0,6,44,2,9
2020-04-08,Banten,19,0,6,13,144,36,219
2020-04-08,Bengkulu,0,0,0,0,2,1,0
2020-04-08,DKI Jakarta,90,8,5,77,1058,166,138
2020-04-08,Daerah Istimewa Yogyakarta,4,3,3,-2,31,6,9
2020-04-08,Indonesia,218,19,18,181,2956,240,222
2020-04-08,Jambi,0,0,0,0,2,0,4
2020-04-08,Jawa Barat,22,5,4,13,330,54,103
2020-04-08,Jawa Tengah,15,3,2,10,221,44,53
2020-04-08,Jawa Timur,15,23,15,-23,242,97,582
2020-04-08,Kalimantan Barat,0,0,0,0,10,3,4
2020-04-08,Kalimantan Selatan,4,0,1,3,21,3,1
2020-04-08,Kalimantan Tengah,0,1,0,-1,20,3,45
2020-04-08,Kalimantan Timur,1,0,0,1,28,1,4
2020-04-08,Kalimantan Utara,1,0,0,1,16,0,0
2020-04-08,Kepulauan Bangka Belitung,1,0,0,1,3,1,0
2020-04-08,Kepulauan Riau,0,0,0,0,10,4,4
2020-04-08,Lampung,3,2,0,1,14,5,0
2020-04-08,Maluku,2,0,0,2,3,1,2
2020-04-08,Maluku Utara,1,0,0,1,2,0,0
2020-04-08,Nusa Tenggara Barat,0,0,0,0,7,0,0
2020-04-08,Papua,11,0,0,11,36,4,6
2020-04-08,Papua Barat,0,0,0,0,2,1,1
2020-04-08,Riau,0,0,0,0,12,2,2
2020-04-08,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-08,Sulawesi Selatan,5,1,2,2,126,11,29
2020-04-08,Sulawesi Tengah,0,0,0,0,5,2,2
2020-04-08,Sulawesi Tenggara,4,0,0,4,10,0,1
2020-04-08,Sulawesi Utara,0,0,0,0,8,3,5
2020-04-08,Sumatera Barat,0,0,0,0,18,0,1
2020-04-08,Sumatera Selatan,0,0,0,0,16,2,2
2020-04-08,Sumatera Utara,29,0,0,29,48,5,10
2020-04-09,Aceh,0,0,1,-1,5,0,2
2020-04-09,Bali,14,0,0,14,58,2,9
2020-04-09,Banten,4,3,10,-9,148,39,229
2020-04-09,Bengkulu,2,0,0,2,4,1,0
2020-04-09,DKI Jakarta,228,34,5,189,1286,200,143
2020-04-09,Daerah Istimewa Yogyakarta,3,0,3,0,34,6,12
2020-04-09,Indonesia,337,40,30,267,3293,280,252
2020-04-09,Jambi,0,0,0,0,2,0,4
2020-04-09,Jawa Barat,12,6,4,2,342,60,107
2020-04-09,Jawa Tengah,11,1,5,5,232,45,58
2020-04-09,Jawa Timur,36,12,43,-19,278,109,625
2020-04-09,Kalimantan Barat,0,0,0,0,10,3,4
2020-04-09,Kalimantan Selatan,0,1,2,-3,21,4,3
2020-04-09,Kalimantan Tengah,0,0,0,0,20,3,45
2020-04-09,Kalimantan Timur,1,0,5,-4,29,1,9
2020-04-09,Kalimantan Utara,0,0,0,0,16,0,0
2020-04-09,Kepulauan Bangka Belitung,1,0,0,1,4,1,0
2020-04-09,Kepulauan Riau,11,0,0,11,21,4,4
2020-04-09,Lampung,1,0,2,-1,15,5,2
2020-04-09,Maluku,0,0,0,0,3,1,2
2020-04-09,Maluku Utara,0,0,1,-1,2,0,1
2020-04-09,Nusa Tenggara Barat,6,0,2,4,13,0,2
2020-04-09,Nusa Tenggara Timur,1,0,0,1,1,0,0
2020-04-09,Papua,0,0,0,0,36,4,6
2020-04-09,Papua Barat,0,0,0,0,2,1,1
2020-04-09,Riau,1,1,0,0,13,3,2
2020-04-09,Sulawesi Barat,0,0,0,0,2,0,0
2020-04-09,Sulawesi Selatan,6,0,0,6,132,11,29
2020-04-09,Sulawesi Tengah,0,0,0,0,5,2,2
2020-04-09,Sulawesi Tenggara,5,0,0,5,15,0,1
2020-04-09,Sulawesi Utara,0,0,0,0,8,3,5
2020-04-09,Sumatera Barat,0,0,0,0,18,0,1
2020-04-09,Sumatera Selatan,1,0,0,1,17,2,2
2020-04-09,Sumatera Utara,0,0,0,0,48,5,10
2020-04-10,Aceh,0,0,0,0,5,0,2
2020-04-10,Bali,12,0,1,11,70,2,10
2020-04-10,Banten,21,1,4,16,169,40,233
2020-04-10,Bengkulu,0,0,0,0,4,1,0
2020-04-10,DKI Jakarta,53,11,4,38,1339,211,147
2020-04-10,Daerah Istimewa Yogyakarta,3,0,3,0,37,6,15
2020-04-10,Gorontalo,1,0,0,1,1,0,0
2020-04-10,Indonesia,219,26,30,163,3512,306,282
2020-04-10,Jambi,0,0,0,0,2,0,4
2020-04-10,Jawa Barat,10,0,1,9,352,60,108
2020-04-10,Jawa Tengah,2,0,0,2,234,45,58
2020-04-10,Jawa Timur,30,4,34,-8,308,113,659
2020-04-10,Kalimantan Barat,0,0,0,0,10,3,4
2020-04-10,Kalimantan Selatan,7,0,0,7,28,4,3
2020-04-10,Kalimantan Tengah,4,0,1,3,24,3,46
2020-04-10,Kalimantan Timur,4,0,0,4,33,1,9
2020-04-10,Kalimantan Utara,0,0,0,0,16,0,0
2020-04-10,Kepulauan Bangka Belitung,0,0,0,0,4,1,0
2020-04-10,Kepulauan Riau,0,0,0,0,21,4,4
2020-04-10,Lampung,5,0,0,5,20,5,2
2020-04-10,Maluku,0,0,0,0,3,1,2
2020-04-10,Maluku Utara,0,0,0,0,2,0,1
2020-04-10,Nusa Tenggara Barat,9,0,0,9,22,0,2
2020-04-10,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-10,Papua,0,1,1,-2,36,5,7
2020-04-10,Papua Barat,0,0,0,0,2,1,1
2020-04-10,Riau,1,0,1,0,14,3,3
2020-04-10,Sulawesi Barat,1,0,0,1,3,0,0
2020-04-10,Sulawesi Selatan,33,1,0,32,165,12,29
2020-04-10,Sulawesi Tengah,9,0,0,9,14,2,2
2020-04-10,Sulawesi Tenggara,0,0,0,0,15,0,1
2020-04-10,Sulawesi Utara,5,1,0,4,13,4,5
2020-04-10,Sumatera Barat,13,3,5,5,31,3,6
2020-04-10,Sumatera Selatan,1,0,0,1,18,2,2
2020-04-10,Sumatera Utara,7,0,8,-1,55,5,18
2020-04-11,Aceh,0,0,0,0,5,0,2
2020-04-11,Bali,4,0,0,4,74,2,10
2020-04-11,Banten,31,2,20,9,200,42,253
2020-04-11,Bengkulu,0,0,0,0,4,1,0
2020-04-11,DKI Jakarta,190,10,7,173,1529,221,154
2020-04-11,Daerah Istimewa Yogyakarta,0,0,0,0,37,6,15
2020-04-11,Gorontalo,0,0,0,0,1,0,0
2020-04-11,Indonesia,330,21,4,305,3842,327,286
2020-04-11,Jambi,2,0,0,2,4,0,4
2020-04-11,Jawa Barat,29,4,4,21,381,64,112
2020-04-11,Jawa Tengah,7,1,0,6,241,46,58
2020-04-11,Jawa Timur,15,9,27,-21,323,122,686
2020-04-11,Kalimantan Barat,0,0,0,0,10,3,4
2020-04-11,Kalimantan Selatan,0,1,0,-1,28,5,3
2020-04-11,Kalimantan Tengah,0,0,0,0,24,3,46
2020-04-11,Kalimantan Timur,0,0,0,0,33,1,9
2020-04-11,Kalimantan Utara,0,1,0,-1,16,1,0
2020-04-11,Kepulauan Bangka Belitung,1,0,0,1,5,1,0
2020-04-11,Kepulauan Riau,0,2,0,-2,21,6,4
2020-04-11,Lampung,0,0,2,-2,20,5,4
2020-04-11,Maluku,0,0,0,0,3,1,2
2020-04-11,Maluku Utara,0,0,0,0,2,0,1
2020-04-11,Nusa Tenggara Barat,2,2,0,0,24,2,2
2020-04-11,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-11,Papua,24,0,2,22,60,5,9
2020-04-11,Papua Barat,0,0,0,0,2,1,1
2020-04-11,Riau,3,0,1,2,17,3,4
2020-04-11,Sulawesi Barat,2,1,1,0,5,1,1
2020-04-11,Sulawesi Selatan,11,6,0,5,176,18,29
2020-04-11,Sulawesi Tengah,5,0,0,5,19,2,2
2020-04-11,Sulawesi Tenggara,1,1,0,0,16,1,1
2020-04-11,Sulawesi Utara,0,0,1,-1,13,4,6
2020-04-11,Sumatera Barat,0,0,0,0,31,3,6
2020-04-11,Sumatera Selatan,0,0,0,0,18,2,2
2020-04-11,Sumatera Utara,0,3,0,-3,55,8,18
2020-04-12,Aceh,0,0,0,0,5,0,2
2020-04-12,Bali,2,0,0,2,76,2,10
2020-04-12,Banten,2,1,7,-6,202,43,260
2020-04-12,Bengkulu,0,0,0,0,4,1,0
2020-04-12,DKI Jakarta,156,33,37,86,1685,254,191
2020-04-12,Daerah Istimewa Yogyakarta,1,0,5,-4,38,6,20
2020-04-12,Gorontalo,0,0,0,0,1,0,0
2020-04-12,Indonesia,399,46,73,280,4241,373,359
2020-04-12,Jambi,0,0,0,0,4,0,4
2020-04-12,Jawa Barat,17,4,2,11,398,68,114
2020-04-12,Jawa Tengah,57,1,1,55,298,47,59
2020-04-12,Jawa Timur,111,1,7,103,434,123,693
2020-04-12,Kalimantan Barat,3,0,0,3,13,3,4
2020-04-12,Kalimantan Selatan,5,0,0,5,33,5,3
2020-04-12,Kalimantan Tengah,0,0,0,0,24,3,46
2020-04-12,Kalimantan Timur,0,0,0,0,33,1,9
2020-04-12,Kalimantan Utara,0,0,0,0,16,1,0
2020-04-12,Kepulauan Bangka Belitung,0,0,0,0,5,1,0
2020-04-12,Kepulauan Riau,0,0,0,0,21,6,4
2020-04-12,Lampung,0,0,0,0,20,5,4
2020-04-12,Maluku,8,0,0,8,11,1,2
2020-04-12,Maluku Utara,0,0,0,0,2,0,1
2020-04-12,Nusa Tenggara Barat,9,0,0,9,33,2,2
2020-04-12,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-12,Papua,1,0,2,-1,61,5,11
2020-04-12,Papua Barat,0,0,0,0,2,1,1
2020-04-12,Riau,0,0,0,0,17,3,4
2020-04-12,Sulawesi Barat,0,0,0,0,5,1,1
2020-04-12,Sulawesi Selatan,45,0,0,45,221,18,29
2020-04-12,Sulawesi Tengah,0,0,0,0,19,2,2
2020-04-12,Sulawesi Tenggara,0,0,0,0,16,1,1
2020-04-12,Sulawesi Utara,4,0,0,4,17,4,6
2020-04-12,Sumatera Barat,13,0,1,12,44,3,7
2020-04-12,Sumatera Selatan,0,0,2,-2,18,2,4
2020-04-12,Sumatera Utara,10,0,0,10,65,8,18
2020-04-13,Aceh,0,0,2,-2,5,0,4
2020-04-13,Bali,5,0,0,5,81,2,10
2020-04-13,Banten,4,2,9,-7,206,45,269
2020-04-13,Bengkulu,0,0,0,0,4,1,0
2020-04-13,DKI Jakarta,135,7,1,127,1820,261,192
2020-04-13,Daerah Istimewa Yogyakarta,16,0,0,16,54,6,20
2020-04-13,Gorontalo,0,0,0,0,1,0,0
2020-04-13,Indonesia,316,26,21,269,4557,399,380
2020-04-13,Jambi,0,0,0,0,4,0,4
2020-04-13,Jawa Barat,59,3,1,55,457,71,115
2020-04-13,Jawa Tengah,13,1,3,9,311,48,62
2020-04-13,Jawa Timur,52,3,6,43,486,126,699
2020-04-13,Kalimantan Barat,0,0,0,0,13,3,4
2020-04-13,Kalimantan Selatan,1,0,1,0,34,5,4
2020-04-13,Kalimantan Tengah,1,0,1,0,25,3,47
2020-04-13,Kalimantan Timur,0,0,0,0,33,1,9
2020-04-13,Kalimantan Utara,0,0,0,0,16,1,0
2020-04-13,Kepulauan Bangka Belitung,0,0,0,0,5,1,0
2020-04-13,Kepulauan Riau,0,0,0,0,21,6,4
2020-04-13,Lampung,1,0,0,1,21,5,4
2020-04-13,Maluku,0,0,0,0,11,1,2
2020-04-13,Maluku Utara,0,0,0,0,2,0,1
2020-04-13,Nusa Tenggara Barat,3,0,0,3,36,2,2
2020-04-13,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-13,Papua,6,0,0,6,67,5,11
2020-04-13,Papua Barat,0,0,0,0,2,1,1
2020-04-13,Riau,3,0,0,3,20,3,4
2020-04-13,Sulawesi Barat,0,0,0,0,5,1,1
2020-04-13,Sulawesi Selatan,0,1,6,-7,221,19,35
2020-04-13,Sulawesi Tengah,0,1,0,-1,19,3,2
2020-04-13,Sulawesi Tenggara,0,0,0,0,16,1,1
2020-04-13,Sulawesi Utara,0,0,0,0,17,4,6
2020-04-13,Sumatera Barat,1,0,0,1,45,3,7
2020-04-13,Sumatera Selatan,0,0,0,0,18,2,4
2020-04-13,Sumatera Utara,2,1,1,0,67,9,19
2020-04-14,Aceh,0,0,0,0,5,0,4
2020-04-14,Bali,6,0,0,6,87,2,10
2020-04-14,Banten,6,2,3,1,212,47,272
2020-04-14,Bengkulu,0,0,0,0,4,1,0
2020-04-14,DKI Jakarta,122,10,0,112,1942,271,192
2020-04-14,Daerah Istimewa Yogyakarta,5,0,4,1,59,6,24
2020-04-14,Gorontalo,0,0,0,0,1,0,0
2020-04-14,Indonesia,282,60,46,176,4839,459,426
2020-04-14,Jambi,1,0,0,1,5,0,4
2020-04-14,Jawa Barat,4,1,5,-2,461,72,120
2020-04-14,Jawa Tengah,81,1,3,77,392,49,65
2020-04-14,Jawa Timur,36,2,10,24,522,128,709
2020-04-14,Kalimantan Barat,0,0,2,-2,13,3,6
2020-04-14,Kalimantan Selatan,3,2,0,1,37,7,4
2020-04-14,Kalimantan Tengah,0,1,0,-1,25,4,47
2020-04-14,Kalimantan Timur,0,0,0,0,33,1,9
2020-04-14,Kalimantan Utara,0,0,0,0,16,1,0
2020-04-14,Kepulauan Bangka Belitung,0,0,0,0,5,1,0
2020-04-14,Kepulauan Riau,6,2,0,4,27,8,4
2020-04-14,Lampung,0,0,0,0,21,5,4
2020-04-14,Maluku,0,0,0,0,11,1,2
2020-04-14,Maluku Utara,0,0,0,0,2,0,1
2020-04-14,Nusa Tenggara Barat,0,0,0,0,36,2,2
2020-04-14,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-14,Papua,0,0,0,0,67,5,11
2020-04-14,Papua Barat,0,0,0,0,2,1,1
2020-04-14,Riau,0,0,0,0,20,3,4
2020-04-14,Sulawesi Barat,0,0,0,0,5,1,1
2020-04-14,Sulawesi Selatan,8,3,4,1,229,22,39
2020-04-14,Sulawesi Tengah,0,0,0,0,19,3,2
2020-04-14,Sulawesi Tenggara,0,0,0,0,16,1,1
2020-04-14,Sulawesi Utara,0,0,2,-2,17,4,8
2020-04-14,Sumatera Barat,3,1,0,2,48,4,7
2020-04-14,Sumatera Selatan,1,0,0,1,19,2,4
2020-04-14,Sumatera Utara,5,0,1,4,72,9,20
2020-04-15,Aceh,0,0,0,0,5,0,4
2020-04-15,Bali,6,0,0,6,93,2,10
2020-04-15,Banten,1,1,8,-8,213,48,280
2020-04-15,Bengkulu,0,0,0,0,4,1,0
2020-04-15,DKI Jakarta,143,9,20,114,2085,280,212
2020-04-15,Daerah Istimewa Yogyakarta,1,0,0,1,60,6,24
2020-04-15,Gorontalo,0,0,0,0,1,0,0
2020-04-15,Indonesia,297,10,20,267,5136,469,446
2020-04-15,Jambi,1,0,0,1,6,0,4
2020-04-15,Jawa Barat,30,0,2,28,491,72,122
2020-04-15,Jawa Tengah,25,2,2,21,417,51,67
2020-04-15,Jawa Timur,25,4,4,17,547,132,713
2020-04-15,Kalimantan Barat,0,0,0,0,13,3,6
2020-04-15,Kalimantan Selatan,12,0,1,11,49,7,5
2020-04-15,Kalimantan Tengah,8,0,0,8,33,4,47
2020-04-15,Kalimantan Timur,0,0,0,0,33,1,9
2020-04-15,Kalimantan Utara,4,0,1,3,20,1,1
2020-04-15,Kepulauan Bangka Belitung,1,0,0,1,6,1,0
2020-04-15,Kepulauan Riau,5,0,3,2,32,8,7
2020-04-15,Lampung,0,0,0,0,21,5,4
2020-04-15,Maluku,3,0,0,3,14,1,2
2020-04-15,Maluku Utara,2,0,1,1,4,0,2
2020-04-15,Nusa Tenggara Barat,0,0,0,0,36,2,2
2020-04-15,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-15,Papua,7,0,0,7,74,5,11
2020-04-15,Papua Barat,0,0,0,0,2,1,1
2020-04-15,Riau,0,2,4,-6,20,5,8
2020-04-15,Sulawesi Barat,2,0,0,2,7,1,1
2020-04-15,Sulawesi Selatan,10,1,9,0,239,23,48
2020-04-15,Sulawesi Tengah,3,0,0,3,22,3,2
2020-04-15,Sulawesi Tenggara,8,0,3,5,24,1,4
2020-04-15,Sulawesi Utara,1,0,0,1,18,4,8
2020-04-15,Sumatera Barat,7,0,1,6,55,4,8
2020-04-15,Sumatera Selatan,3,0,0,3,22,2,4
2020-04-15,Sumatera Utara,6,0,0,6,78,9,20
2020-04-16,Aceh,0,0,0,0,5,0,4
2020-04-16,Bali,15,0,2,13,108,2,12
2020-04-16,Banten,15,0,4,11,228,48,284
2020-04-16,Bengkulu,0,0,0,0,4,1,0
2020-04-16,DKI Jakarta,174,1,0,173,2259,281,212
2020-04-16,Daerah Istimewa Yogyakarta,1,0,0,1,61,6,24
2020-04-16,Gorontalo,3,0,0,3,4,0,0
2020-04-16,Indonesia,380,27,102,251,5516,496,548
2020-04-16,Jambi,1,0,0,1,7,0,4
2020-04-16,Jawa Barat,7,1,13,-7,498,73,135
2020-04-16,Jawa Tengah,15,3,4,8,432,54,71
2020-04-16,Jawa Timur,13,4,3,6,560,136,716
2020-04-16,Kalimantan Barat,8,0,0,8,21,3,6
2020-04-16,Kalimantan Selatan,9,0,4,5,58,7,9
2020-04-16,Kalimantan Tengah,1,0,0,1,34,4,47
2020-04-16,Kalimantan Timur,9,0,5,4,42,1,14
2020-04-16,Kalimantan Utara,8,0,1,7,28,1,2
2020-04-16,Kepulauan Bangka Belitung,1,0,0,1,7,1,0
2020-04-16,Kepulauan Riau,7,0,0,7,39,8,7
2020-04-16,Lampung,5,0,0,5,26,5,4
2020-04-16,Maluku,0,0,0,0,14,1,2
2020-04-16,Maluku Utara,0,0,0,0,4,0,2
2020-04-16,Nusa Tenggara Barat,8,0,0,8,44,2,2
2020-04-16,Nusa Tenggara Timur,0,0,0,0,1,0,0
2020-04-16,Papua,6,2,5,-1,80,7,16
